Division,Season,Team,Club,No,Player,Role,Born,Height,Born Place,Nat. Sport.,Note1,Note2
A3,2024/2025,EnergyTime Campobasso,Campobasso,21 ,DE JONG Tieme,Palleggiatore,2001,196,NED,NED,dal 22/01/2025,-
A3,2024/2025,EnergyTime Campobasso,Campobasso,77 ,MORELLI Michele,Schiacciatore,1991,195,FG,ITA,dal 23/12/2024,-
A3,2024/2025,EnergyTime Campobasso,Campobasso,14 ,GATTO Riccardo,Schiacciatore,2003,194,VR,ITA,dal 04/12/2024 al 18/02/2025,proveniente da Monge Gerbaudo Savigliano
A3,2024/2025,EnergyTime Campobasso,Campobasso,17 ,URBANOWICZ Jakub,Schiacciatore,1993,203,POL,POL,fino al 20/01/2025,-
A3,2024/2025,EnergyTime Campobasso,Campobasso,7 ,D'AMICO Vittorio,Schiacciatore,1997,190,CS,ITA,fino al 14/01/2025,-
A3,2024/2025,EnergyTime Campobasso,Campobasso,5 ,TUCCELLI Lorenzo,Libero,2005,180,RN,ITA,fino al 05/12/2024,trasferito a Personal Time San Donà di Piave
A3,2024/2025,Gaia Energy Napoli,Napoli,2 ,DARMOIS Arthur,Schiacciatore,1992,198,FRA,FRA,dal 06/12/2024,-
A3,2024/2025,Gaia Energy Napoli,Napoli,3 ,SACCONE Giuseppe,Centrale,1986,196,NA,ITA,-,-
A3,2024/2025,Gaia Energy Napoli,Napoli,4 ,STARACE Simone,Schiacciatore,1999,195,SA,ITA,-,-
A3,2024/2025,Gaia Energy Napoli,Napoli,5 ,LEONE Michele,Palleggiatore,1993,185,NA,ITA,-,-
A3,2024/2025,Gaia Energy Napoli,Napoli,6 ,LUGLI Leonardo,Schiacciatore,1998,201,MN,ITA,-,-
A3,2024/2025,Gaia Energy Napoli,Napoli,7 ,SPORTELLI Mario,Schiacciatore,2000,192,BA,ITA,-,-
A3,2024/2025,Gaia Energy Napoli,Napoli,8 ,GIANOTTI Francesco,Palleggiatore,2003,195,MB,ITA,-,-
A3,2024/2025,Gaia Energy Napoli,Napoli,10 ,ARDITO Francesco,Libero,1987,180,NA,ITA,-,-
A3,2024/2025,Gaia Energy Napoli,Napoli,11 ,LANCIANI Filippo,Centrale,2000,200,MC,ITA,-,-
A3,2024/2025,Gaia Energy Napoli,Napoli,13 ,MARTINO Giuseppe,Centrale,2003,198,NA,ITA,-,-
A3,2024/2025,Gaia Energy Napoli,Napoli,17 ,DOTTI Francesco,Schiacciatore,1998,195,NA,ITA,-,-
A3,2024/2025,Gaia Energy Napoli,Napoli,18 ,VOLPE Andrea,Libero,2008,180,NA,ITA,-,-
A3,2024/2025,Gaia Energy Napoli,Napoli,1 ,STARACE Michele,Schiacciatore,2006,191,NA,ITA,fino al 13/12/2024,trasferito a JV Gioia Del Colle
A3,2024/2025,JV Gioia Del Colle,Gioia Del Colle,2 ,MARTINELLI Riccardo,Palleggiatore,2002,206,VR,ITA,-,-
A3,2024/2025,JV Gioia Del Colle,Gioia Del Colle,3 ,MARIANO Romolo,Schiacciatore,1991,190,BG,ITA,-,-
A3,2024/2025,JV Gioia Del Colle,Gioia Del Colle,4 ,ROMANELLI Simone,Centrale,2008,199,BA,ITA,-,-
A3,2024/2025,JV Gioia Del Colle,Gioia Del Colle,5 ,ATTOLICO Donato,Schiacciatore,2003,197,BA,ITA,-,-
A3,2024/2025,JV Gioia Del Colle,Gioia Del Colle,6 ,RINALDI Danilo,Libero,1991,180,BA,ITA,-,-
A3,2024/2025,JV Gioia Del Colle,Gioia Del Colle,7 ,VASKELIS Edvinas,Schiacciatore,1996,194,LTU,LTU,-,-
A3,2024/2025,JV Gioia Del Colle,Gioia Del Colle,8 ,LONGO Giuseppe,Palleggiatore,1998,188,BA,ITA,-,-
A3,2024/2025,JV Gioia Del Colle,Gioia Del Colle,9 ,MILAN Sebastiano,Schiacciatore,1995,203,TV,ITA,-,-
A3,2024/2025,JV Gioia Del Colle,Gioia Del Colle,10 ,DISABATO Piervito,Schiacciatore,2001,188,BA,ITA,-,-
A3,2024/2025,JV Gioia Del Colle,Gioia Del Colle,11 ,PERSOGLIA Sandi,Centrale,1995,200,GO,ITA,-,-
A3,2024/2025,JV Gioia Del Colle,Gioia Del Colle,12 ,CESTER Enrico,Centrale,1988,204,TV,ITA,-,-
A3,2024/2025,JV Gioia Del Colle,Gioia Del Colle,14 ,PIERRI Francesco,Libero,1999,180,LE,ITA,dal 14/12/2024,proveniente da Cosedil Acicastello
A3,2024/2025,JV Gioia Del Colle,Gioia Del Colle,15 ,GAROFOLO Fabrizio,Centrale,1998,202,RM,ITA,-,-
A3,2024/2025,JV Gioia Del Colle,Gioia Del Colle,20 ,STARACE Michele,Schiacciatore,2006,191,NA,ITA,dal 14/12/2024,proveniente da Gaia Energy Napoli
A3,2024/2025,JV Gioia Del Colle,Gioia Del Colle,22 ,ALBERGA Antongiulio,Schiacciatore,2000,193,BA,ITA,-,-
A3,2024/2025,JV Gioia Del Colle,Gioia Del Colle,1 ,DI CARLO Andrea,Libero,1999,180,BA,ITA,fino al 11/01/2025,-
A3,2024/2025,Rinascita Lagonegro,Lagonegro,2 ,FORTUNATO Nicola,Libero,1995,171,PZ,ITA,-,-
A3,2024/2025,Rinascita Lagonegro,Lagonegro,4 ,VINDICE Gianmarco,Libero,2002,180,LT,ITA,-,-
A3,2024/2025,Rinascita Lagonegro,Lagonegro,6 ,PANCIOCCO Marco Rocco,Schiacciatore,1999,200,RM,ITA,-,-
A3,2024/2025,Rinascita Lagonegro,Lagonegro,8 ,SIMONE Vincenzo,Palleggiatore,2008,175,PZ,ITA,-,-
A3,2024/2025,Rinascita Lagonegro,Lagonegro,9 ,PEGORARO Andrea,Centrale,2003,198,VE,ITA,-,-
A3,2024/2025,Rinascita Lagonegro,Lagonegro,10 ,CANTAGALLI Diego,Schiacciatore,1999,203,PA,ITA,-,-
A3,2024/2025,Rinascita Lagonegro,Lagonegro,11 ,FRANZA Filippo,Schiacciatore,2002,193,LE,ITA,-,-
A3,2024/2025,Rinascita Lagonegro,Lagonegro,12 ,TOGNONI Gabriele,Centrale,2000,203,AL,ITA,-,-
A3,2024/2025,Rinascita Lagonegro,Lagonegro,14 ,FIORETTI Andrea,Schiacciatore,2002,188,AV,ITA,-,-
A3,2024/2025,Rinascita Lagonegro,Lagonegro,15 ,ARMENANTE Stefano,Schiacciatore,1999,190,CS,ITA,-,-
A3,2024/2025,Rinascita Lagonegro,Lagonegro,16 ,SPEROTTO Lorenzo,Palleggiatore,1999,190,VE,ITA,dal 15/11/2024,proveniente da OmiFer Palmi
A3,2024/2025,Rinascita Lagonegro,Lagonegro,17 ,BONACCHI Federico,Palleggiatore,2004,189,MI,ITA,-,-
A3,2024/2025,Rinascita Lagonegro,Lagonegro,22 ,FOCOSI Leonardo,Centrale,2000,205,PT,ITA,-,-
A3,2024/2025,Rinascita Lagonegro,Lagonegro,35 ,PARRINI Giulio,Schiacciatore,2005,198,TO,ITA,-,-
A3,2024/2025,Rinascita Lagonegro,Lagonegro,1 ,RICCO Renato,Palleggiatore,2001,181,CS,ITA,fino al 21/12/2024,-
A3,2024/2025,Romeo Sorrento,Massa Lubrense,1 ,TULONE Calogero,Palleggiatore,1996,185,AG,ITA,-,-
A3,2024/2025,Romeo Sorrento,Massa Lubrense,2 ,BUCCELLA Gianluca,Centrale,2006,195,BLR,ITA,dal 13/10/2024,-
A3,2024/2025,Romeo Sorrento,Massa Lubrense,3 ,WAWRZYNCZYK Stanislaw Zbigniew,Schiacciatore,1990,199,POL,POL,-,-
A3,2024/2025,Romeo Sorrento,Massa Lubrense,4 ,CIAMPA Michele,Schiacciatore,2005,192,NA,ITA,-,-
A3,2024/2025,Romeo Sorrento,Massa Lubrense,6 ,POL Alberto,Schiacciatore,2001,201,TV,ITA,-,-
A3,2024/2025,Romeo Sorrento,Massa Lubrense,8 ,PATRIARCA Stefano,Centrale,1987,206,IS,ITA,-,-
A3,2024/2025,Romeo Sorrento,Massa Lubrense,9 ,CREMONI Gianluca,Schiacciatore,2007,200,LI,ITA,-,-
A3,2024/2025,Romeo Sorrento,Massa Lubrense,10 ,PONTECORVO Paolo,Libero,1998,175,NA,ITA,-,-
A3,2024/2025,Romeo Sorrento,Massa Lubrense,11 ,BALDI Andrea,Schiacciatore,2000,197,BS,ITA,-,-
A3,2024/2025,Romeo Sorrento,Massa Lubrense,12 ,FILIPPELLI Mattia,Centrale,2005,196,VE,ITA,-,-
A3,2024/2025,Romeo Sorrento,Massa Lubrense,13 ,BECCHIO Alessandro,Palleggiatore,2005,188,CN,ITA,-,-
A3,2024/2025,Romeo Sorrento,Massa Lubrense,15 ,GARGIULO Mariano,Schiacciatore,2002,182,NA,ITA,-,-
A3,2024/2025,Romeo Sorrento,Massa Lubrense,18 ,FORTES Francesco,Centrale,1999,197,PA,ITA,-,-
A3,2024/2025,Romeo Sorrento,Massa Lubrense,33 ,RUSSO Davide Luigi,Libero,2001,180,LE,ITA,-,-
A3,2024/2025,Romeo Sorrento,Massa Lubrense,77 ,RUGGIERO Mariano,Schiacciatore,2007,197,NA,ITA,-,-
A3,2024/2025,Sieco Service Ortona,Ortona,1 ,PINELLI Riccardo,Palleggiatore,1991,193,MO,ITA,-,-
A3,2024/2025,Sieco Service Ortona,Ortona,2 ,PASQUALI Lorenzo,Centrale,2000,200,AP,ITA,-,-
A3,2024/2025,Sieco Service Ortona,Ortona,3 ,BROCCATELLI Vittorio,Libero,2005,180,PG,ITA,-,-
A3,2024/2025,Sieco Service Ortona,Ortona,4 ,BERTOLI Matteo,Schiacciatore,1988,196,TN,ITA,-,-
A3,2024/2025,Sieco Service Ortona,Ortona,5 ,GIACOMINI Francesco,Centrale,2005,202,MC,ITA,-,-
A3,2024/2025,Sieco Service Ortona,Ortona,6 ,DEL VECCHIO Francesco,Schiacciatore,1987,193,BA,ITA,-,-
A3,2024/2025,Sieco Service Ortona,Ortona,7 ,MARSHALL Leonel,Schiacciatore,1979,199,CUB,ITA,-,-
A3,2024/2025,Sieco Service Ortona,Ortona,9 ,DI TULLIO Alessandro,Schiacciatore,2001,193,CH,ITA,-,-
A3,2024/2025,Sieco Service Ortona,Ortona,10 ,TOROSANTUCCI Luigi,Centrale,2004,208,CH,ITA,-,-
A3,2024/2025,Sieco Service Ortona,Ortona,11 ,ROSSATO Luca,Schiacciatore,2001,200,LT,ITA,-,-
A3,2024/2025,Sieco Service Ortona,Ortona,12 ,DI GIUNTA Andrea,Schiacciatore,2005,200,CT,ITA,-,-
A3,2024/2025,Sieco Service Ortona,Ortona,13 ,ARIENTI Alessandro,Centrale,1993,195,FC,ITA,-,-
A3,2024/2025,Sieco Service Ortona,Ortona,15 ,ALCANTARINI Lorenzo,Palleggiatore,2004,190,PE,ITA,-,-
A3,2024/2025,Sieco Service Ortona,Ortona,16 ,DI GIULIO Matteo,Libero,2006,180,CH,ITA,-,-
A3,2024/2025,Vidya Viridex Sabaudia,Sabaudia Plus,1 ,STAMEGNA Sebastiano,Schiacciatore,2001,192,LT,ITA,-,-
A3,2024/2025,Vidya Viridex Sabaudia,Sabaudia Plus,7 ,ABAGNALE Francesco,Libero,2003,175,NA,ITA,dal 18/09/2024,-
A3,2024/2025,Vidya Viridex Sabaudia,Sabaudia Plus,8 ,MENICHINI Lorenzo,Centrale,2005,199,GE,ITA,-,-
A3,2024/2025,Vidya Viridex Sabaudia,Sabaudia Plus,10 ,RUIZ Francisco,Schiacciatore,1991,180,ESP,ESP,-,-
A3,2024/2025,Vidya Viridex Sabaudia,Sabaudia Plus,11 ,PIZZICHINI Matteo,Centrale,1996,203,AN,ITA,dal 26/12/2024,-
A3,2024/2025,Vidya Viridex Sabaudia,Sabaudia Plus,12 ,ONWUELO Samuel,Schiacciatore,1997,198,NGR,ITA,-,-
A3,2024/2025,Vidya Viridex Sabaudia,Sabaudia Plus,14 ,MAZZON Nicola,Palleggiatore,2003,205,VE,ITA,-,-
A3,2024/2025,Vidya Viridex Sabaudia,Sabaudia Plus,15 ,RONDONI Andrea,Libero,1999,190,RM,ITA,-,-
A3,2024/2025,Vidya Viridex Sabaudia,Sabaudia Plus,16 ,SERANGELI Alessandro,Schiacciatore,2001,195,RM,ITA,-,-
A3,2024/2025,Vidya Viridex Sabaudia,Sabaudia Plus,18 ,DE VITO Armando,Centrale,2000,202,RM,ITA,-,-
A3,2024/2025,Vidya Viridex Sabaudia,Sabaudia Plus,24 ,MAZZON Riccardo,Schiacciatore,1996,205,PD,ITA,-,-
A3,2024/2025,Vidya Viridex Sabaudia,Sabaudia Plus,45 ,CATINELLI GUGLIELMINETTI Mario,Palleggiatore,2000,190,RM,ITA,-,-
A3,2024/2025,Vidya Viridex Sabaudia,Sabaudia Plus,3 ,TOMASSINI Lorenzo,Centrale,2004,195,RA,ITA,fino al 23/01/2025,-
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
