Season,Division,Team,No,Player,Role,Born,Height,Born Place,Nat. Sport.,Note1,Note2
2021/2022,A3,Vigilar Fano,9,CESARINI Andrea,Libero,1987,180,RM,ITA,-,-
2021/2022,A3,Vigilar Fano,10,FERRARO Mario,Middleblocker,1987,199,PA,ITA,-,-
2021/2022,A3,Vigilar Fano,11,GALDENZI Pietro,Middleblocker,2004,204,AN,ITA,-,-
2021/2022,A3,Vigilar Fano,12,BERNARDI Filippo,Spiker,2003,195,PU,ITA,-,-
2021/2022,A3,Vigilar Fano,13,GORI Luca,Libero,2002,172,PU,ITA,-,-
2021/2022,A3,Vigilar Fano,15,GOZZO Stefano,Spiker,1994,200,PD,ITA,-,-
2021/2022,A3,ViViBanca Torino,1,GONZI Azaria,Setter,2000,193,SI,ITA,-,-
2021/2022,A3,ViViBanca Torino,2,FABBRI Luca,Libero,2002,180,TO,ITA,-,-
2021/2022,A3,ViViBanca Torino,3,CORAZZA Matteo,Spiker,2002,189,TO,ITA,-,-
2021/2022,A3,ViViBanca Torino,5,CARLEVARIS Andrea,Setter,1993,180,TO,ITA,-,-
2021/2022,A3,ViViBanca Torino,6,GENOVESIO Giacomo,Spiker,2000,198,CN,ITA,-,-
2021/2022,A3,ViViBanca Torino,7,BRUGIAFREDDO Simone,Spiker,2002,194,TO,ITA,-,-
2021/2022,A3,ViViBanca Torino,8,RICHERI Stefano,Spiker,1999,188,TO,ITA,-,-
2021/2022,A3,ViViBanca Torino,9,TROJANSKI Szymon,Spiker,2001,201,POL,POL,until 09/02/2022,-
2021/2022,A3,ViViBanca Torino,11,VALENTE Federico,Libero,2001,178,TO,ITA,-,-
2021/2022,A3,ViViBanca Torino,13,CIAN Leonardo,Middleblocker,2003,193,TO,ITA,-,-
2021/2022,A3,ViViBanca Torino,14,ORLANDO BOSCARDINI Andrea,Middleblocker,2001,205,RI,ITA,-,-
2021/2022,A3,ViViBanca Torino,17,UMEK David,Spiker,1998,192,TS,ITA,-,-
2021/2022,A3,ViViBanca Torino,18,MALETTO Gabriele,Middleblocker,1999,202,TO,ITA,-,-
2021/2022,A3,Volley 2001 Garlasco,1,RESEGOTTI Filippo,Libero,-,170,PV,ITA,-,-
2021/2022,A3,Volley 2001 Garlasco,2,TARAMELLI Mattia,Libero,1999,180,BG,ITA,-,-
2021/2022,A3,Volley 2001 Garlasco,3,PORCELLO Filippo,Middleblocker,1987,198,ME,ITA,-,-
2021/2022,A3,Volley 2001 Garlasco,4,MIGLIETTA Riccardo,Spiker,1995,186,AL,ITA,-,-
2021/2022,A3,Volley 2001 Garlasco,5,COALI Andrea,Middleblocker,1992,201,TN,ITA,-,-
2021/2022,A3,Volley 2001 Garlasco,6,CRUSCA Michele,Spiker,1994,190,NO,ITA,-,-
2021/2022,A3,Volley 2001 Garlasco,7,MORO Federico,Spiker,1987,196,MI,ITA,-,-
2021/2022,A3,Volley 2001 Garlasco,8,TESTAGROSSA Mirko,Spiker,1994,195,EN,ITA,-,-
2021/2022,A3,Volley 2001 Garlasco,9,GIAMPIETRI Lorenzo,Middleblocker,1998,200,RE,ITA,-,-
2021/2022,A3,Volley 2001 Garlasco,10,DI NOIA Savino,Setter,1983,187,FG,ITA,from 01/12/2021,-
2021/2022,A3,Volley 2001 Garlasco,11,MAGALINI Alberto,Spiker,1996,196,VR,ITA,-,-
2021/2022,A3,Volley 2001 Garlasco,12,MELLANO Lorenzo,Middleblocker,2000,192,TO,ITA,-,-
2021/2022,A3,Volley 2001 Garlasco,14,REGATTIERI Riccardo,Setter,2000,185,VA,ITA,until 25/12/2021,transferred to Gamma Chimica Brugherio
2021/2022,A3,Volley 2001 Garlasco,16,PULITI Leonardo,Spiker,1991,201,TR,ITA,-,-
2021/2022,A3,Volley 2001 Garlasco,18,PETRONE Sergio,Setter,1997,182,CT,ITA,-,-
2021/2022,A3,Volley Marcianise,1,SICILIANO Vincenzo,Spiker,2003,187,CE,ITA,-,-
2021/2022,A3,Volley Marcianise,2,LEONE Alfonso Maria,Opposto,2000,197,CE,ITA,from 17/11/2021,-
2021/2022,A3,Volley Marcianise,3,VETRANO Gavino,Middleblocker,1991,200,NA,ITA,-,-
2021/2022,A3,Volley Marcianise,4,VACCHIANO Marco,Libero,1988,175,NA,ITA,-,-
2021/2022,A3,Volley Marcianise,5,DE LUCA Giuseppe,Spiker,1989,193,AV,ITA,-,-
2021/2022,A3,Volley Marcianise,6,FAENZA Nicola,Setter,1998,183,CE,ITA,-,-
2021/2022,A3,Volley Marcianise,7,TARTAGLIONE Simmaco,Spiker,1994,198,CE,ITA,-,-
2021/2022,A3,Volley Marcianise,8,LIBRARO Enrico,Spiker,1983,193,NA,ITA,-,-
2021/2022,A3,Volley Marcianise,10,LIBRARO Antonio,Setter,1981,190,NA,ITA,-,-
2021/2022,A3,Volley Marcianise,11,NDRECAJ Gerald,Middleblocker,1999,197,CT,ITA,-,-
2021/2022,A3,Volley Marcianise,12,D'AVANZO Andrea,Middleblocker,1982,199,AV,ITA,-,-
2021/2022,A3,Volley Marcianise,14,CARELLI Dario,Spiker,1989,193,BA,ITA,-,-
2021/2022,A3,Volley Marcianise,16,MONTÒ Vincenzo,Spiker,1990,193,NA,ITA,-,-
2021/2022,A3,Volley Marcianise,17,BIZZARRO Giuseppe,Libero,1993,183,CE,ITA,-,-
2021/2022,A3,Volley Marcianise,18,IODICE Pasquale,Spiker,2002,196,CE,ITA,-,-
2021/2022,A3,Volley Team San Donà di Piave,1,CHERIN Simone,Spiker,2001,192,VE,ITA,-,-
2021/2022,A3,Volley Team San Donà di Piave,2,ANDREI Robert Mihai,Spiker,2004,187,ROM,ITA,-,-
2021/2022,A3,Volley Team San Donà di Piave,3,TUIS Francesco,Spiker,2004,189,TV,ITA,-,-
2021/2022,A3,Volley Team San Donà di Piave,4,MERLO Pietro,Spiker,1999,200,VI,ITA,-,-
2021/2022,A3,Volley Team San Donà di Piave,5,VASKELIS Edvinas,Spiker,1996,194,LTU,LTU,-,-
2021/2022,A3,Volley Team San Donà di Piave,6,ZONTA Attilio Rocco,Middleblocker,2003,185,VI,ITA,-,-
2021/2022,A3,Volley Team San Donà di Piave,7,GAROFALO Costantino,Spiker,1989,187,CS,ITA,-,-
2021/2022,A3,Volley Team San Donà di Piave,8,BASSO Enrico,Middleblocker,2000,197,PD,ITA,-,-
2021/2022,A3,Volley Team San Donà di Piave,9,BRAGATTO Marco,Middleblocker,1997,196,FE,ITA,-,-
2021/2022,A3,Volley Team San Donà di Piave,10,SANTI Sebastiano,Libero,1998,180,VE,ITA,-,-
2021/2022,A3,Volley Team San Donà di Piave,11,PALMISANO Pietro,Spiker,2001,192,VE,ITA,-,-
2021/2022,A3,Volley Team San Donà di Piave,12,MONDIN Simone,Libero,2004,182,TV,ITA,-,-
2021/2022,A3,Volley Team San Donà di Piave,13,TASSAN Eugenio,Middleblocker,1983,194,PD,ITA,-,-
2021/2022,A3,Volley Team San Donà di Piave,14,BELLUCCI Alessandro,Setter,1997,190,PU,ITA,-,-
2021/2022,A3,Volley Team San Donà di Piave,15,MIGNANO Matteo,Setter,2002,197,PN,ITA,-,-
2021/2022,A3,Volley Team San Donà di Piave,16,MONARI Lorenzo,Spiker,1992,190,TV,ITA,from 31/12/2021,-
2021/2022,A3,Wow Green House Aversa,1,MORELLI Michele,Spiker,1991,195,FG,ITA,-,-
2021/2022,A3,Wow Green House Aversa,2,TRILLINI Stefano,Middleblocker,1999,189,MC,ITA,-,-
2021/2022,A3,Wow Green House Aversa,3,CUTI Daniele,Setter,2001,195,PA,ITA,-,-
2021/2022,A3,Wow Green House Aversa,4,CALITRI Gabriele,Libero,1996,186,FG,ITA,-,-
2021/2022,A3,Wow Green House Aversa,5,DI MEO Edoardo,Libero,2002,178,-,ITA,-,-
2021/2022,A3,Wow Green House Aversa,6,PUTINI Pedro Luiz,Setter,1990,183,POR,BRA,-,-
2021/2022,A3,Wow Green House Aversa,7,STARACE Simone,Spiker,1999,195,SA,ITA,-,-
2021/2022,A3,Wow Green House Aversa,8,CORRIERI Roberto Domenico,Spiker,2000,195,BA,ITA,-,-
2021/2022,A3,Wow Green House Aversa,9,SACRIPANTI Mauro,Spiker,1998,188,RM,ITA,-,-
2021/2022,A3,Wow Green House Aversa,10,DIANA Stefano,Middleblocker,1997,198,IS,ITA,-,-
2021/2022,A3,Wow Green House Aversa,11,SCHIOPPA Francesco,Spiker,2000,193,CE,ITA,-,-
2021/2022,A3,Wow Green House Aversa,12,AGOSTINI Filippo,Spiker,1994,191,PG,ITA,from 23/12/2021,-
2021/2022,A3,Wow Green House Aversa,13,MARRONE Francesco,Setter,1999,178,NA,ITA,from 06/03/2022,-
2021/2022,A3,Wow Green House Aversa,15,BARRETTA Francesco,Spiker,2005,193,CE,ITA,from 05/11/2021,-
2021/2022,A3,Wow Green House Aversa,16,BONINA Giuseppe,Middleblocker,1995,187,ME,ITA,-,-
2021/2022,A3,Wow Green House Aversa,18,DALL'AGNOL DAL BOSCO Matheus Augusto,Spiker,1994,192,BRA,ITA,-,-
2021/2022,A3,Wow Green House Aversa,12,SIMONELLI Gianluigi,Middleblocker,2000,194,-,ITA,until 30/11/2021,-
